Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-September-2024,2780.3,2808.1,2778.65,2788.05,2795.53369100234,42311,4685,118281826.0,20757,49.06,29.45,7.75
30-August-2024,2799.9,2816.7,2761.0,2778.1,2782.111687027235,163797,10637,455701548.0,22369,13.66,55.7,-21.8
29-August-2024,2767.05,2810.0,2748.0,2783.85,2782.8388230361197,150251,9893,418124316.0,96292,64.09,62.0,16.8
28-August-2024,2763.95,2780.5,2745.9,2766.45,2760.9011987018425,38208,4522,105488513.0,17841,46.69,34.6,2.5
27-August-2024,2810.0,2823.8,2760.0,2767.15,2796.322354748351,44268,3369,123787598.0,22681,51.24,63.8,-42.85
26-August-2024,2817.7,2834.75,2804.6,2820.7,2821.5123137210035,34961,3536,98642892.0,21074,60.28,30.15,3.0
23-August-2024,2800.0,2820.0,2771.25,2813.9,2808.2103261943057,141756,10014,398080663.0,31101,21.94,48.75,13.9
22-August-2024,2800.05,2809.95,2782.8,2791.55,2792.809773616884,24781,3067,69208619.0,10178,41.07,27.15,-8.5
21-August-2024,2754.95,2795.0,2750.0,2789.95,2776.7357949027814,46339,3317,128671160.0,31318,67.58,45.0,35.0
20-August-2024,2742.1,2755.0,2735.0,2750.7,2745.0084801043704,24528,3318,67329568.0,16243,66.22,20.0,8.6
19-August-2024,2741.15,2759.4,2737.05,2744.2,2748.9964977111026,36262,3231,99684111.0,22469,61.96,22.35,3.05
16-August-2024,2727.25,2754.7,2711.0,2749.1,2734.392414672848,160705,10723,439430533.0,47839,29.77,43.7,21.85
14-August-2024,2729.25,2741.95,2707.2,2724.1,2724.7858618969567,14033,1511,38236920.0,6123,43.63,34.75,-5.15
13-August-2024,2745.0,2756.95,2729.1,2740.7,2746.1453360383302,92668,6770,254479796.0,64878,70.01,27.85,-4.3
12-August-2024,2725.1,2762.8,2723.15,2748.15,2744.3182720126024,66019,4504,181177148.0,38108,57.72,39.65,23.05
9-August-2024,2752.0,2752.9,2720.0,2748.6,2741.0790673882025,185715,9717,509059499.0,112106,60.36,32.9,-3.4
8-August-2024,2745.85,2760.0,2722.4,2733.15,2740.931089385475,35800,4352,98125333.0,8556,23.9,37.6,-12.7
7-August-2024,2780.0,2780.0,2735.7,2743.65,2762.339960889908,97673,7268,269806031.0,54873,56.18,44.3,-36.35
6-August-2024,2716.1,2771.0,2707.7,2750.25,2753.0039018792136,139420,9027,383823804.0,58798,42.17,63.3,34.15
5-August-2024,2550.05,2742.0,2550.05,2715.9,2717.68387106729,194427,15714,528391122.0,93563,48.12,191.95,165.85
2-August-2024,2705.05,2759.0,2681.55,2693.5,2706.370598043352,248895,16060,673602110.0,52055,20.91,77.45,-11.55
1-August-2024,2710.35,2724.05,2695.05,2715.8,2707.9983950617284,81000,6441,219347870.0,40938,50.54,29.0,5.45
31-July-2024,2692.15,2708.0,2676.0,2706.05,2691.3857762938233,44925,3180,120910506.0,29567,65.81,32.0,13.9
30-July-2024,2715.05,2754.0,2685.5,2690.75,2723.8431961276706,54954,5202,149686079.0,22690,41.29,68.5,-24.3
29-July-2024,2711.75,2720.0,2692.15,2715.05,2706.758032215934,80395,5422,217609812.0,44088,54.84,27.85,3.3
26-July-2024,2709.3,2726.1,2687.45,2711.75,2709.660392304447,329489,16581,892803293.0,58039,17.61,38.65,2.45
25-July-2024,2702.3,2724.0,2671.1,2709.25,2703.1942183123247,45696,4071,123525163.0,17026,37.26,52.9,6.95
24-July-2024,2759.95,2759.95,2674.1,2716.8,2717.288955950125,128241,9703,348467853.0,65448,51.04,85.85,-43.15
23-July-2024,2736.05,2812.0,2730.45,2766.5,2772.842472266244,119890,9627,332436084.0,36908,30.78,81.55,30.45
22-July-2024,2709.95,2748.0,2707.95,2734.5,2730.47965738758,42497,3649,116037194.0,19781,46.55,40.05,24.55
19-July-2024,2725.45,2743.15,2716.25,2726.65,2727.9103086204896,172380,14440,470237179.0,24157,14.01,26.9,1.2
18-July-2024,2692.0,2750.0,2655.05,2736.45,2721.991369124865,258143,20960,702663018.0,133290,51.63,94.95,44.45
16-July-2024,2620.65,2724.95,2620.65,2689.65,2686.427526725128,159307,9990,427966710.0,70743,44.41,104.3,69.0
15-July-2024,2625.25,2628.25,2613.5,2618.9,2620.7972532991585,57742,5839,151330075.0,35127,60.83,14.75,-6.35
12-July-2024,2600.0,2639.0,2599.95,2622.4,2624.144852239008,273313,20401,717212902.0,56652,20.73,39.05,22.4
11-July-2024,2611.55,2616.0,2590.0,2610.1,2608.8116385173767,83069,8801,216711374.0,46669,56.18,26.0,-1.45
10-July-2024,2588.95,2625.9,2573.0,2610.6,2602.8520456845454,34585,3447,90019638.0,14451,41.78,52.9,21.65
9-July-2024,2585.0,2614.05,2568.15,2589.45,2594.814900806878,43501,4570,112877043.0,22251,51.15,45.9,4.45
8-July-2024,2555.05,2595.0,2536.3,2586.8,2576.914780925769,174644,15940,450042705.0,113772,65.14,58.7,31.75
5-July-2024,2495.0,2555.0,2495.0,2547.2,2535.5038737298482,349663,28650,886571891.0,107374,30.71,60.0,52.2
4-July-2024,2519.95,2535.0,2493.55,2496.95,2510.5823228921076,35628,4864,89447027.0,13916,39.06,41.45,-23.0
3-July-2024,2485.0,2516.5,2474.15,2510.25,2497.1483648186822,84272,7722,210439687.0,53900,63.96,42.35,25.25
2-July-2024,2515.0,2515.25,2480.25,2485.15,2491.8225902473346,18477,1989,46041406.0,7531,40.76,35.0,-29.85
1-July-2024,2470.0,2522.9,2455.3,2502.25,2505.1344621513945,161644,12902,404939955.0,91714,56.74,67.6,32.25
28-June-2024,2471.75,2490.0,2463.05,2475.2,2478.5390270107864,306211,30100,758955914.0,44809,14.63,26.95,3.45
27-June-2024,2462.95,2482.95,2435.75,2462.55,2466.091869608896,86601,7874,213566022.0,48284,55.75,47.2,-0.4
26-June-2024,2432.1,2466.0,2431.25,2446.7,2448.7289892364006,27593,2283,67567779.0,12380,44.87,34.75,14.6
25-June-2024,2443.0,2443.35,2428.0,2431.9,2438.297230314361,45998,4643,112156796.0,32995,71.73,15.35,-11.1
24-June-2024,2435.25,2467.0,2429.0,2441.6,2447.262765602403,71912,6817,175987560.0,29971,41.68,38.0,6.35
21-June-2024,2481.75,2481.75,2425.6,2441.35,2443.000983681849,291761,23893,712772410.0,29306,10.04,56.15,-40.4
20-June-2024,2459.95,2489.55,2447.0,2481.8,2474.3630588930473,81232,6859,200997460.0,38952,47.95,42.55,21.85
19-June-2024,2492.4,2497.7,2452.4,2457.3,2474.335778384705,25630,2363,63417226.0,11514,44.92,45.3,-35.1
18-June-2024,2475.05,2497.0,2473.65,2484.4,2485.201461055664,29157,2352,72461019.0,14324,49.13,23.35,9.35
14-June-2024,2475.0,2509.6,2470.05,2479.25,2483.100443976776,108339,9781,269016619.0,30161,27.84,39.55,4.25
13-June-2024,2495.35,2505.0,2446.9,2487.55,2491.9633773168,143463,12200,357504542.0,76421,53.27,58.1,-7.8
12-June-2024,2574.45,2574.45,2517.5,2529.0,2532.435300730748,35580,3381,90104048.0,16019,45.02,56.95,-45.45
11-June-2024,2564.1,2577.05,2552.2,2555.35,2560.278507230832,54074,3005,138444500.0,36451,67.41,24.85,-8.75
10-June-2024,2571.5,2591.4,2546.8,2564.2,2565.1235730821422,50108,5767,128533212.0,32997,65.85,44.6,-7.3
7-June-2024,2555.0,2597.5,2527.25,2576.65,2569.556254938894,402418,31179,1034035689.0,83882,20.84,70.25,21.65
6-June-2024,2610.0,2610.05,2517.45,2549.7,2536.858263505832,237490,16627,602478469.0,141547,59.6,92.6,-60.3
5-June-2024,2525.05,2723.9,2525.05,2602.9,2657.4401296919814,400950,31931,1065500620.0,162480,40.52,198.85,77.85
4-June-2024,2355.55,2508.95,2340.35,2496.2,2449.734081406041,230548,20858,564781293.0,84110,36.48,168.6,140.65
3-June-2024,2399.85,2399.85,2345.0,2354.8,2358.8855445181125,43589,5698,102821462.0,28465,65.3,54.85,-45.05
31-May-2024,2360.85,2377.9,2317.95,2328.7,2341.5014339978206,339610,25753,795197302.0,70880,20.87,59.95,-32.15
30-May-2024,2366.05,2372.8,2334.45,2349.55,2352.812184789187,64441,5350,151617570.0,49441,76.72,38.35,-16.5
29-May-2024,2390.0,2393.2,2367.75,2372.4,2376.2945989830364,46806,3862,111224845.0,32593,69.63,25.45,-17.6
28-May-2024,2383.7,2410.0,2379.2,2393.3,2397.9151485730345,39139,2774,93852001.0,13388,34.21,30.8,9.6
27-May-2024,2369.9,2399.0,2361.65,2383.65,2386.886143866744,99898,9413,238445152.0,61473,61.54,37.35,13.75
24-May-2024,2380.9,2383.6,2364.6,2369.9,2372.7773971588495,101297,7891,240355232.0,13252,13.08,19.0,-11.0
23-May-2024,2366.9,2387.65,2355.5,2380.65,2372.681699058641,47697,4351,113169799.0,23136,48.51,32.15,13.75
22-May-2024,2319.85,2374.9,2313.0,2366.8,2360.7440188866167,47441,4129,111996057.0,20663,43.56,61.9,46.95
21-May-2024,2318.0,2324.55,2301.65,2310.25,2309.527641984184,55640,5907,128502118.0,30376,54.59,22.9,-7.75
18-May-2024,2320.05,2377.95,2320.05,2327.4,2326.718792866941,3645,451,8480890.0,2060,56.52,57.9,7.35
17-May-2024,2349.1,2349.1,2314.15,2319.45,2326.962965584358,169545,11291,394524936.0,71801,42.35,34.95,-29.65
16-May-2024,2338.95,2348.5,2301.45,2342.85,2316.2891013109993,55759,3591,129153964.0,38210,68.53,47.05,3.9
15-May-2024,2353.85,2355.0,2319.0,2321.75,2331.270238460751,19542,2067,45557683.0,7695,39.38,36.0,-32.1
14-May-2024,2351.25,2372.7,2346.6,2349.35,2359.7778251902423,14061,1409,33180836.0,6589,46.86,26.1,-1.9
13-May-2024,2365.15,2380.0,2348.0,2360.3,2359.976970633694,32350,2946,76345255.0,12541,38.77,32.0,-4.85
10-May-2024,2321.0,2371.0,2321.0,2357.1,2352.084564504221,131379,10229,309014518.0,29420,22.39,50.0,36.1
9-May-2024,2359.75,2360.95,2320.25,2324.95,2333.2780129099374,42293,3526,98681327.0,13276,31.39,40.7,-34.8
8-May-2024,2368.85,2371.2,2324.15,2340.35,2340.6263132360814,119552,10146,279826557.0,56696,47.42,47.05,-28.5
7-May-2024,2268.95,2389.75,2260.0,2379.6,2349.795507745952,225989,13248,531027937.0,69330,30.68,129.75,110.65
6-May-2024,2225.0,2260.0,2211.85,2255.35,2236.12879223254,33061,3221,73928654.0,16601,50.21,48.15,30.35
3-May-2024,2230.0,2235.55,2204.0,2215.5,2212.413882369184,115888,12072,256392220.0,72520,62.58,31.55,-14.5
2-May-2024,2209.95,2243.4,2209.95,2225.45,2233.944773335496,86317,9888,192827411.0,39598,45.88,33.45,15.5
30-April-2024,2234.35,2239.95,2225.0,2230.7,2233.8783219055663,153865,10101,343715688.0,116544,75.74,14.95,-3.65
29-April-2024,2250.6,2250.6,2220.0,2226.95,2226.8584433667834,104135,6194,231893904.0,89975,86.4,30.6,-23.65
26-April-2024,2235.75,2254.85,2217.7,2221.5,2232.1058667077823,207544,15628,463260180.0,74558,35.92,37.15,-14.25
25-April-2024,2246.75,2246.75,2215.25,2231.0,2226.902421760453,59337,6208,132137709.0,23677,39.9,31.5,-15.75
24-April-2024,2267.35,2268.65,2245.0,2259.15,2255.33387530728,103326,8669,233034628.0,57019,55.18,23.65,-8.2
23-April-2024,2250.45,2273.75,2248.7,2262.75,2263.407264474946,82401,7747,186507022.0,45748,55.52,25.05,12.3
22-April-2024,2245.8,2252.9,2229.0,2242.55,2240.998833829703,55738,6662,124908793.0,29578,53.07,23.9,-3.25
19-April-2024,2223.4,2244.35,2195.65,2232.25,2230.8326482446646,203380,18760,453706744.0,49424,24.3,48.7,8.85
18-April-2024,2230.95,2237.85,2210.1,2214.95,2224.406038372265,115031,12369,255875651.0,66484,57.8,27.75,-16.0
16-April-2024,2185.25,2232.0,2170.25,2220.9,2200.2389774116155,88364,11348,194421917.0,51220,57.96,61.75,35.65
15-April-2024,2229.75,2229.75,2190.15,2194.6,2201.0434853741513,415634,26336,914828508.0,343084,82.54,39.6,-35.15
12-April-2024,2256.7,2264.5,2228.85,2233.0,2241.1588386876474,251853,28381,564442577.0,124607,49.48,35.65,-23.7
10-April-2024,2274.0,2274.0,2259.0,2263.2,2263.181146466452,176211,11579,398797413.0,141117,80.08,15.0,-10.8
9-April-2024,2270.0,2274.5,2256.0,2264.35,2265.605241359863,56741,7744,128552707.0,35113,61.88,18.5,-5.65
8-April-2024,2283.6,2288.55,2267.7,2269.15,2276.2382548252963,64452,7051,146708108.0,35404,54.93,20.85,-14.45
5-April-2024,2267.0,2280.2,2259.0,2267.7,2270.604596968785,169503,12517,384874291.0,75044,44.27,21.2,0.7
4-April-2024,2274.95,2281.6,2250.3,2265.55,2265.439862046177,96844,11192,219394258.0,54406,56.18,31.3,-9.4
3-April-2024,2285.7,2285.7,2261.75,2265.8,2272.288947233904,43039,2853,97797044.0,29001,67.38,23.95,-19.9
2-April-2024,2288.8,2295.0,2277.0,2286.5,2286.7859690644646,119151,7541,272472835.0,94627,79.42,18.0,-2.3
1-April-2024,2268.0,2294.85,2261.8,2286.65,2281.6506060398547,73015,6502,166594719.0,41809,57.26,33.05,18.65
28-March-2024,2240.65,2287.85,2240.1,2268.25,2267.6570369987744,212953,14008,482904369.0,92879,43.61,47.75,27.6
27-March-2024,2245.05,2263.0,2235.9,2240.0,2246.225829325944,122690,10849,275589447.0,69468,56.62,27.1,-5.05
26-March-2024,2228.95,2259.35,2222.0,2240.7,2241.791812536048,74553,3840,167132305.0,44867,60.18,37.35,11.75
22-March-2024,2241.95,2265.35,2230.85,2256.25,2252.8948847921065,265737,15511,598677528.0,123208,46.36,34.5,14.3
21-March-2024,2239.35,2258.55,2237.0,2242.6,2248.5812210378285,204793,6899,460493694.0,180413,88.1,21.55,3.25
20-March-2024,2253.7,2265.85,2240.0,2241.8,2250.487840110388,92764,10540,208764254.0,60113,64.8,25.85,-11.9
19-March-2024,2285.0,2304.6,2246.9,2269.3,2265.9033608531936,171028,25456,387532920.0,116355,68.03,57.7,-15.7
18-March-2024,2318.5,2323.25,2296.9,2300.05,2306.201099947332,98732,11975,227695847.0,70917,71.83,26.35,-18.45
15-March-2024,2335.95,2338.1,2316.0,2327.9,2324.629424087758,262540,15712,610308209.0,181211,69.02,22.1,-8.05
14-March-2024,2320.0,2341.35,2300.0,2335.2,2330.3624984092826,86439,7391,201434204.0,54650,63.22,41.35,15.2
13-March-2024,2377.8,2377.8,2305.0,2313.85,2339.345575028048,180939,18922,423278849.0,132697,73.34,72.8,-63.95
12-March-2024,2384.6,2384.6,2361.3,2378.15,2371.9589078129225,18495,2371,43869380.0,9932,53.7,23.3,-6.45
11-March-2024,2418.3,2418.3,2383.45,2388.1,2402.5600403404005,88249,6940,212023521.0,66272,75.1,34.85,-30.2
7-March-2024,2402.05,2427.0,2402.05,2420.65,2418.706617164424,97504,7420,235833570.0,12196,12.51,24.95,18.6
6-March-2024,2400.6,2405.45,2376.0,2400.7,2395.6762765646527,47902,2482,114757685.0,34309,71.62,29.45,0.1
5-March-2024,2416.7,2418.7,2391.9,2398.05,2402.260029768407,146464,7368,351844613.0,107761,73.58,26.8,-18.65
4-March-2024,2419.45,2427.5,2405.2,2421.2,2421.737491622565,43271,2514,104791003.0,29029,67.09,22.3,1.75
2-March-2024,2414.05,2423.2,2376.0,2415.85,2415.895260386191,6836,1007,16515060.0,5532,80.92,47.2,1.8
1-March-2024,2412.55,2438.6,2403.75,2412.85,2422.7524881230106,153027,9802,370746545.0,57138,37.34,34.85,0.3
29-February-2024,2423.7,2429.65,2397.8,2411.05,2413.2614599335943,40358,3761,97394406.0,30102,74.59,31.85,-12.65
28-February-2024,2411.95,2424.95,2402.0,2421.25,2415.5987172980203,21673,2635,52353271.0,13017,60.06,22.95,9.3
27-February-2024,2417.8,2417.8,2390.0,2404.9,2399.6807768924305,16064,1545,38548472.0,8385,52.2,27.8,-12.9
26-February-2024,2393.95,2406.5,2380.15,2403.45,2389.2654774241305,67550,5949,161394883.0,46244,68.46,26.35,9.5
23-February-2024,2376.85,2405.25,2376.85,2394.35,2394.575576927695,166572,14049,398869243.0,23060,13.84,28.4,17.5
22-February-2024,2419.8,2419.8,2365.05,2387.9,2373.2999205168962,78004,9903,185126887.0,59477,76.25,54.75,-31.9
21-February-2024,2403.1,2422.0,2394.35,2406.05,2413.965593634144,44236,3266,106784182.0,31160,70.44,27.65,2.95
20-February-2024,2374.85,2408.0,2367.9,2402.8,2383.8829894136616,85582,8146,204017474.0,65302,76.3,40.1,27.95
19-February-2024,2392.85,2394.0,2373.8,2387.55,2386.51040357492,14322,1488,34179602.0,6920,48.32,20.2,-5.3
16-February-2024,2367.8,2382.0,2358.5,2375.05,2366.597684027593,225564,14230,533819240.0,92979,41.22,23.5,7.25
15-February-2024,2368.0,2382.55,2347.0,2351.1,2361.318694135173,102032,14631,240930069.0,64635,63.35,35.55,-16.9
14-February-2024,2382.45,2394.45,2370.15,2388.95,2381.7888603988604,35100,3258,83600789.0,26815,76.4,24.3,6.5
13-February-2024,2393.9,2400.3,2380.35,2393.55,2397.2824450728735,45970,4101,110203074.0,38176,83.05,19.95,-0.35
12-February-2024,2421.15,2424.0,2382.8,2385.6,2401.954948064067,65369,9595,157013393.0,44368,67.87,41.2,-35.55
9-February-2024,2416.85,2428.65,2406.15,2424.2,2424.335141059468,246350,15846,597234962.0,110790,44.97,22.5,7.35
8-February-2024,2428.05,2439.25,2400.0,2417.9,2414.913898921869,73646,7823,177848749.0,41615,56.51,39.25,-10.15
7-February-2024,2430.05,2437.3,2414.7,2426.0,2425.1416748015786,47122,2260,114277526.0,39015,82.8,22.6,-4.05
6-February-2024,2422.15,2441.5,2418.55,2426.25,2426.2935838888407,184816,14939,448417875.0,163203,88.31,22.95,4.1
5-February-2024,2470.0,2470.0,2413.05,2420.1,2438.804368231873,87358,9981,213049072.0,64729,74.1,56.95,-49.9
2-February-2024,2474.2,2487.25,2441.7,2454.05,2458.9481705984354,205887,16519,506265462.0,67427,32.75,45.55,-20.15
1-February-2024,2478.9,2510.9,2470.0,2474.2,2485.0486024101874,87794,5956,218172357.0,66735,76.01,40.9,-4.7
31-January-2024,2450.0,2485.25,2442.1,2480.4,2462.4909593603215,63657,6007,156754787.0,32989,51.82,43.15,30.4
30-January-2024,2467.85,2493.95,2447.45,2458.95,2479.3081427884576,126873,8752,314557262.0,73095,57.61,46.5,-8.9
29-January-2024,2414.9,2449.25,2414.0,2444.4,2436.806056527591,44580,5416,108632814.0,25129,56.37,35.25,29.5
25-January-2024,2456.0,2468.0,2421.0,2430.1,2449.874849842649,218937,15729,536368250.0,68149,31.13,47.0,-25.9
24-January-2024,2385.05,2446.85,2368.0,2444.1,2420.4585915054167,115556,6491,279698513.0,92544,80.09,78.85,59.05
23-January-2024,2459.85,2480.0,2365.5,2375.15,2404.517376960083,235513,50826,566295101.0,145230,61.67,114.5,-84.7
20-January-2024,2514.15,2523.85,2465.0,2469.3,2487.363800128154,82713,6621,205737322.0,38079,46.04,58.85,-44.85
19-January-2024,2565.0,2574.75,2539.25,2564.75,2557.3075550072867,183203,13284,468506416.0,47128,25.72,35.5,-0.25
18-January-2024,2564.1,2568.0,2537.15,2548.05,2547.1049195106243,77650,8774,197782697.0,28629,36.87,30.85,-16.05
17-January-2024,2559.9,2570.0,2540.0,2563.8,2559.342175629969,112942,5554,289057224.0,98582,87.29,30.0,3.9
16-January-2024,2575.85,2585.5,2562.1,2568.05,2578.0068114443293,72525,4019,186969944.0,60199,83.0,23.4,-7.8
15-January-2024,2545.25,2579.0,2531.0,2573.15,2553.7633935602908,88886,8226,226993813.0,55285,62.2,48.0,27.9
12-January-2024,2536.05,2554.7,2512.1,2545.25,2538.981495118635,327265,21986,830919779.0,123668,37.79,42.6,9.2
11-January-2024,2580.35,2589.4,2532.0,2537.05,2562.9005131279646,56711,3353,145344651.0,43185,76.15,57.4,-43.3
10-January-2024,2581.1,2594.0,2565.0,2577.2,2576.1019160211986,24530,3360,63191780.0,12956,52.82,29.0,-3.9
9-January-2024,2578.95,2588.95,2571.05,2581.1,2584.008673142868,104691,5754,270522452.0,83616,79.87,17.9,2.15
8-January-2024,2620.45,2623.85,2566.65,2578.85,2579.4471621494004,95301,7480,245823894.0,58243,61.11,57.2,-41.6
5-January-2024,2597.65,2630.0,2597.6,2620.3,2619.9419628363535,157089,8386,411564063.0,33799,21.52,32.4,22.65
4-January-2024,2605.3,2622.95,2586.05,2592.2,2613.625217182913,33382,2028,87248037.0,23838,71.41,36.9,-13.1
3-January-2024,2601.7,2628.7,2600.0,2605.3,2613.5097193702945,29220,2306,76366754.0,20092,68.76,28.7,3.6
2-January-2024,2654.85,2654.85,2606.0,2613.5,2624.0997966446366,78680,7859,206464172.0,42498,54.01,48.85,-41.35
1-January-2024,2664.0,2669.0,2637.55,2655.7,2648.65302551366,17716,1897,46923537.0,9163,51.72,31.45,-8.3
29-December-2023,2633.8,2666.0,2620.15,2663.35,2654.109097211905,161544,17487,428755400.0,83871,51.92,45.85,29.55
28-December-2023,2609.3,2638.0,2606.8,2633.85,2621.706584290856,103914,10377,272432018.0,82119,79.03,31.2,24.55
27-December-2023,2588.65,2613.0,2580.05,2609.25,2598.2261160698968,145757,11962,378709644.0,96608,66.28,32.95,20.6
26-December-2023,2578.65,2592.0,2567.55,2585.75,2577.6370579786144,43861,2025,113057739.0,26346,60.07,24.45,7.1
22-December-2023,2556.7,2580.0,2547.3,2575.1,2570.8096632605993,143078,10518,367826305.0,54909,38.38,32.7,18.4
21-December-2023,2530.8,2579.75,2530.8,2553.4,2557.1246950896166,37716,2743,96444515.0,20462,54.25,48.95,22.6
20-December-2023,2570.3,2571.25,2547.8,2556.8,2558.4228500925356,121575,11384,311040258.0,83667,68.82,23.45,-13.5
19-December-2023,2538.05,2566.75,2535.5,2561.5,2560.2048852293115,86956,6077,222625176.0,64783,74.5,31.25,23.45
18-December-2023,2522.0,2543.95,2515.0,2535.45,2536.78695303978,144846,8224,367443443.0,97535,67.34,28.95,13.45
15-December-2023,2518.5,2530.4,2507.0,2523.0,2513.76723618501,195838,13994,492291148.0,86084,43.96,23.4,4.5
14-December-2023,2519.95,2520.0,2502.0,2518.5,2510.9229403026843,92902,6714,233269763.0,77162,83.06,18.0,-1.45
13-December-2023,2510.0,2516.0,2498.55,2511.85,2505.4461880245435,56716,1939,142098886.0,26295,46.36,17.45,1.85
12-December-2023,2500.05,2517.8,2497.55,2502.25,2503.922830549903,83051,11148,207953295.0,57530,69.27,20.25,2.2
11-December-2023,2521.8,2522.3,2500.0,2504.45,2505.118351569154,76315,5151,191178107.0,63201,82.82,22.3,-17.35
8-December-2023,2520.0,2533.35,2509.9,2521.35,2519.3527822349693,228719,15009,576223849.0,68824,30.09,23.45,1.35
7-December-2023,2559.95,2559.95,2499.25,2520.0,2518.490074418776,108306,5698,272767586.0,75918,70.1,60.7,-39.95
6-December-2023,2570.0,2583.5,2560.65,2566.1,2575.642016258188,131749,5460,339338260.0,111976,84.99,22.85,-3.9
5-December-2023,2620.0,2635.15,2557.45,2563.2,2577.9859232744993,170139,3713,438615947.0,155184,91.21,77.7,-56.8
4-December-2023,2586.7,2609.45,2574.55,2601.9,2597.298505911394,76970,3661,199914066.0,48167,62.58,34.9,15.2
1-December-2023,2546.7,2581.2,2542.05,2563.25,2568.493721632692,252932,16004,649654254.0,84281,33.32,39.15,16.55
30-November-2023,2520.0,2554.75,2519.7,2546.7,2539.9498797887086,56983,3550,144733964.0,35861,62.93,35.05,26.7
29-November-2023,2509.9,2527.75,2509.2,2524.05,2519.052558782849,34704,3825,87421200.0,24112,69.48,18.55,14.15
28-November-2023,2520.0,2528.0,2501.0,2511.25,2519.1508632099053,68002,2818,171307297.0,59585,87.62,27.0,-8.75
24-November-2023,2511.15,2520.8,2507.35,2514.95,2515.242696416156,158210,9789,397936547.0,40363,25.51,13.45,3.8
23-November-2023,2519.95,2528.05,2507.05,2520.45,2521.8208888076597,71129,4182,179374598.0,48935,68.8,21.0,0.5
22-November-2023,2505.25,2524.25,2505.0,2521.7,2515.6984451254116,8811,888,22165819.0,4330,49.14,19.25,16.45
21-November-2023,2507.8,2517.0,2498.0,2505.1,2505.0396621373484,21784,1348,54569784.0,11785,54.1,19.0,-2.7
20-November-2023,2530.05,2534.4,2500.0,2505.75,2510.642756850002,24927,3425,62582792.0,15407,61.81,34.4,-24.3
17-November-2023,2474.95,2533.85,2466.7,2529.45,2520.9928568242967,134534,7952,339159253.0,21958,16.32,67.15,54.5
16-November-2023,2487.95,2506.35,2475.0,2489.2,2494.6351787084413,212441,8735,529962792.0,169571,79.82,31.35,1.25
15-November-2023,2490.0,2500.1,2476.0,2488.25,2483.481998934398,118243,8017,293654362.0,84572,71.52,24.1,-1.75
13-November-2023,2475.05,2487.05,2471.3,2482.9,2482.9278830536005,46175,3788,114649195.0,39709,86.0,15.75,7.85
12-November-2023,2499.9,2499.9,2485.05,2491.3,2491.171388101983,12708,2718,31657806.0,9073,71.4,14.85,-8.6
10-November-2023,2478.0,2489.0,2464.95,2486.75,2480.2859115464435,123839,8611,307156127.0,41685,33.66,24.05,8.75
9-November-2023,2524.8,2524.8,2474.0,2477.55,2488.953147912797,81832,6773,203676014.0,72349,88.41,50.8,-47.25
8-November-2023,2500.0,2525.0,2496.75,2517.35,2509.695388431616,44345,3965,111292442.0,29893,67.41,28.25,17.35
7-November-2023,2495.2,2505.0,2486.0,2500.25,2493.6802098817193,157422,7766,392560126.0,142741,90.67,19.0,5.05
6-November-2023,2510.05,2517.35,2491.05,2501.2,2505.198823886026,164950,3426,413232546.0,153416,93.01,26.3,-8.85
3-November-2023,2497.5,2512.55,2485.55,2508.6,2505.859073580089,174694,11551,437758545.0,56857,32.55,27.0,11.1
2-November-2023,2473.05,2492.0,2463.45,2489.25,2478.5684294638963,41298,4396,102359919.0,24844,60.16,28.55,16.2
1-November-2023,2484.0,2493.95,2467.0,2472.9,2474.1785705665116,41429,5168,102502744.0,28293,68.29,26.95,-11.1
31-October-2023,2478.0,2492.6,2468.8,2484.0,2481.274403470716,7376,1031,18301880.0,3922,53.17,23.8,6.0
30-October-2023,2468.55,2492.0,2462.85,2478.5,2476.4967402206616,11964,1132,29628807.0,5486,45.85,29.15,9.95
27-October-2023,2472.5,2494.95,2463.65,2481.7,2482.2686977610324,46182,4607,114636133.0,14537,31.48,31.3,9.2
26-October-2023,2455.05,2490.0,2455.05,2476.15,2475.6322235639122,260865,12724,645805800.0,219530,84.15,34.95,21.1
25-October-2023,2474.95,2491.25,2465.0,2478.55,2478.4479115860418,90212,8257,223585743.0,63387,70.26,26.25,3.6
23-October-2023,2495.5,2509.9,2481.0,2484.6,2494.6230875317847,46406,4674,115765479.0,35996,77.57,28.9,-10.9
20-October-2023,2520.0,2534.0,2484.8,2495.0,2494.576661513506,262622,22028,655130712.0,39605,15.08,49.2,-25.0
19-October-2023,2521.1,2553.6,2521.1,2547.85,2549.3554363801245,319790,4760,815258375.0,304177,95.12,32.5,26.75
18-October-2023,2566.3,2568.0,2539.4,2547.9,2548.274164658013,45221,4001,115235506.0,28667,63.39,28.6,-18.4
17-October-2023,2564.95,2569.4,2547.0,2557.45,2562.1545668084486,110263,5031,282510849.0,79292,71.91,22.4,-7.5
16-October-2023,2550.05,2581.95,2550.05,2557.9,2572.9492076055144,108658,7584,279571515.0,73413,67.56,31.9,7.85
13-October-2023,2558.0,2577.0,2543.35,2572.05,2568.8950235145344,241978,16791,621616080.0,90205,37.28,33.65,14.05
